TOURNAMENT,CLASS,NAME,WIN_FLG,LOSE_FLG
S49-7,張出大関,貴ノ花,1,0
S49-7,張出大関,貴ノ花,1,0
S49-7,張出大関,貴ノ花,1,0
S49-7,張出大関,貴ノ花,1,0
S49-7,張出大関,貴ノ花,1,0
S49-7,張出大関,貴ノ花,1,0
S49-7,張出大関,貴ノ花,1,0
S49-7,張出大関,貴ノ花,1,0
S49-7,張出大関,貴ノ花,0,1
S49-7,張出大関,貴ノ花,0,1
S49-7,張出大関,貴ノ花,1,0
S49-9,大関,貴ノ花,1,0
S49-9,大関,貴ノ花,1,0
S49-9,大関,貴ノ花,0,1
S49-9,大関,貴ノ花,0,1
S49-9,大関,貴ノ花,1,0
S49-9,大関,貴ノ花,1,0
S49-9,大関,貴ノ花,1,0
S49-9,大関,貴ノ花,0,1
S49-9,大関,貴ノ花,0,1
S49-9,大関,貴ノ花,1,0
S49-9,大関,貴ノ花,1,0
S49-9,大関,貴ノ花,0,1
S49-9,大関,貴ノ花,1,0
S49-9,大関,貴ノ花,0,1
S49-9,大関,貴ノ花,0,1
S49-9,大関,大麒麟,0,1
S49-9,大関,大麒麟,1,0
S49-9,大関,大麒麟,0,1
S49-9,大関,大麒麟,1,0
S49-9,大関,大麒麟,1,0
S49-9,大関,大麒麟,1,0
S49-9,大関,大麒麟,0,1
S49-9,大関,大麒麟,1,0
S49-9,大関,大麒麟,0,1
S49-9,大関,大麒麟,1,0
S49-9,大関,大麒麟,0,1
S49-9,大関,大麒麟,1,0
S49-9,大関,大麒麟,0,1
S49-9,大関,大麒麟,0,1
S49-9,大関,大麒麟,1,0
S5-1,大関,大ノ里,1,0
S5-1,大関,大ノ里,0,1
S5-1,大関,大ノ里,1,0
S5-1,大関,大ノ里,0,1
S5-1,大関,大ノ里,0,1
S5-1,大関,大ノ里,0,1
S5-1,大関,大ノ里,1,0
S5-1,大関,大ノ里,1,0
S5-1,大関,大ノ里,1,0
S5-1,大関,大ノ里,0,1
S5-1,大関,大ノ里,1,0
S5-1,張出大関,常陸岩,1,0
S5-1,張出大関,常陸岩,0,1
S5-1,張出大関,常陸岩,0,1
S5-1,張出大関,常陸岩,1,0
S5-1,張出大関,常陸岩,1,0
S5-1,張出大関,常陸岩,0,1
S5-1,大関,豊國,1,0
S5-1,大関,豊國,1,0
S5-1,大関,豊國,1,0
S5-1,大関,豊國,0,1
S5-1,大関,豊國,1,0
S5-1,大関,豊國,1,0
S5-1,大関,豊國,1,0
S5-1,大関,豊國,1,0
S5-1,大関,豊國,0,1
S5-1,大関,豊國,1,0
S5-1,大関,豊國,1,0
S5-1,張出大関,能代潟,1,0
S5-1,張出大関,能代潟,0,1
S5-1,張出大関,能代潟,1,0
S5-1,張出大関,能代潟,1,0
S5-1,張出大関,能代潟,0,1
S5-1,張出大関,能代潟,0,1
S5-1,張出大関,能代潟,0,1
S5-1,張出大関,能代潟,1,0
S5-1,張出大関,能代潟,0,1
S5-1,張出大関,能代潟,1,0
S5-1,張出大関,能代潟,0,1
S5-10,大関,大ノ里,0,1
S5-10,大関,大ノ里,0,1
S5-10,大関,大ノ里,1,0
S5-10,大関,大ノ里,1,0
S5-10,大関,大ノ里,0,1
S5-10,大関,大ノ里,0,1
S5-10,大関,大ノ里,1,0
S5-10,大関,大ノ里,1,0
S5-10,大関,大ノ里,1,0
S5-10,大関,大ノ里,1,0
S5-10,大関,大ノ里,0,1
S5-10,張出大関,常陸岩,0,1
S5-10,張出大関,常陸岩,1,0
S5-10,張出大関,常陸岩,1,0
S5-10,張出大関,常陸岩,1,0
S5-10,張出大関,常陸岩,0,1
S5-10,張出大関,常陸岩,0,1
S5-10,張出大関,常陸岩,1,0
S5-10,張出大関,常陸岩,0,1
S5-10,張出大関,常陸岩,0,1
S5-10,張出大関,常陸岩,1,0
S5-10,張出大関,常陸岩,1,0
S5-10,大関,豊國,1,0
S5-10,大関,豊國,0,1
S5-10,大関,豊國,0,1
S5-10,大関,豊國,0,1
S5-10,張出大関,玉錦,1,0
S5-10,張出大関,玉錦,0,1
S5-10,張出大関,玉錦,0,1
S5-10,張出大関,玉錦,1,0
S5-10,張出大関,玉錦,1,0
S5-10,張出大関,玉錦,1,0
S5-10,張出大関,玉錦,1,0
S5-10,張出大関,玉錦,1,0
S5-10,張出大関,玉錦,1,0
S5-10,張出大関,玉錦,1,0
S5-10,張出大関,玉錦,1,0
S5-3,大関,大ノ里,0,1
S5-3,大関,大ノ里,1,0
S5-3,大関,大ノ里,0,1
S5-3,大関,大ノ里,1,0
S5-3,大関,大ノ里,1,0
S5-3,大関,大ノ里,1,0
S5-3,大関,大ノ里,1,0
S5-3,大関,大ノ里,1,0
S5-3,大関,大ノ里,1,0
S5-3,大関,大ノ里,0,1
S5-3,大関,大ノ里,0,1
S5-3,張出大関,常陸岩,1,0
S5-3,張出大関,常陸岩,1,0
S5-3,張出大関,常陸岩,0,1
S5-3,張出大関,常陸岩,1,0
S5-3,張出大関,常陸岩,0,1
S5-3,張出大関,常陸岩,1,0
S5-3,張出大関,常陸岩,1,0
S5-3,張出大関,常陸岩,1,0
S5-3,張出大関,常陸岩,0,1
S5-3,張出大関,常陸岩,1,0
S5-3,張出大関,常陸岩,1,0
S5-3,大関,豊國,1,0
S5-3,大関,豊國,0,1
S5-3,大関,豊國,1,0
S5-3,大関,豊國,0,1
S5-3,大関,豊國,0,1
S5-3,大関,豊國,0,1
S5-3,大関,豊國,0,1
S5-3,大関,豊國,1,0
S5-3,大関,豊國,1,0
S5-3,大関,豊國,0,1
S5-3,大関,豊國,1,0
S5-3,張出大関,能代潟,1,0
S5-3,張出大関,能代潟,0,1
S5-3,張出大関,能代潟,1,0
S5-3,張出大関,能代潟,0,1
S5-3,張出大関,能代潟,0,1
S5-3,張出大関,能代潟,0,1
S5-3,張出大関,能代潟,0,1
S5-3,張出大関,能代潟,1,0
S5-3,張出大関,能代潟,0,1
S5-3,張出大関,能代潟,1,0
S5-3,張出大関,能代潟,0,1
S5-5,大関,大ノ里,1,0
S5-5,大関,大ノ里,0,1
S5-5,大関,大ノ里,1,0
S5-5,大関,大ノ里,1,0
S5-5,大関,大ノ里,1,0
S5-5,大関,大ノ里,1,0
S5-5,大関,大ノ里,1,0
S5-5,大関,大ノ里,1,0
S5-5,大関,大ノ里,1,0
S5-5,大関,大ノ里,1,0
S5-5,大関,大ノ里,0,1
S5-5,張出大関,常陸岩,1,0
S5-5,張出大関,常陸岩,0,1
S5-5,張出大関,常陸岩,1,0
S5-5,張出大関,常陸岩,0,1
S5-5,張出大関,常陸岩,1,0
S5-5,張出大関,常陸岩,0,1
S5-5,張出大関,常陸岩,0,1
S5-5,張出大関,常陸岩,1,0
S5-5,張出大関,常陸岩,0,1
S5-5,張出大関,常陸岩,1,0
S5-5,張出大関,常陸岩,0,1
S5-5,大関,豊國,1,0
S5-5,大関,豊國,0,1
S5-5,大関,豊國,1,0
S5-5,大関,豊國,1,0
S5-5,大関,豊國,1,0
S5-5,大関,豊國,1,0
S5-5,大関,豊國,1,0
S5-5,大関,豊國,1,0
S5-5,大関,豊國,1,0
S5-5,大関,豊國,0,1
S5-5,大関,豊國,0,1
S5-5,張出大関,玉錦,1,0
S5-5,張出大関,玉錦,1,0
S5-5,張出大関,玉錦,0,1
S5-5,張出大関,玉錦,1,0
S5-5,張出大関,玉錦,1,0
S5-5,張出大関,玉錦,1,0
S5-5,張出大関,玉錦,1,0
S5-5,張出大関,玉錦,0,1
S5-5,張出大関,玉錦,1,0
S5-5,張出大関,玉錦,1,0
S5-5,張出大関,玉錦,1,0
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,0,1
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,0,1
S50-1,大関,貴ノ花,0,1
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,1,0
S50-1,大関,貴ノ花,0,1
S50-1,大関,貴ノ花,0,1
S50-1,横綱大関,輪島,0,1
S50-1,横綱大関,輪島,1,0
S50-1,横綱大関,輪島,1,0
S50-1,横綱大関,輪島,1,0
S50-1,横綱大関,輪島,1,0
S50-1,横綱大関,輪島,1,0
S50-1,横綱大関,輪島,1,0
S50-1,横綱大関,輪島,0,1
S50-1,横綱大関,輪島,1,0
S50-1,横綱大関,輪島,0,1
S50-1,横綱大関,輪島,1,0
S50-1,横綱大関,輪島,0,1
S50-1,横綱大関,輪島,1,0
S50-1,横綱大関,輪島,0,1
S50-1,横綱大関,輪島,1,0
S50-11,大関,貴ノ花,0,1
S50-11,大関,貴ノ花,1,0
S50-11,大関,貴ノ花,1,0
S50-11,大関,貴ノ花,1,0
S50-11,大関,貴ノ花,0,1
S50-11,大関,貴ノ花,1,0
S50-11,大関,貴ノ花,0,1
S50-11,大関,貴ノ花,1,0
S50-11,大関,貴ノ花,1,0
S50-11,大関,貴ノ花,1,0
S50-11,大関,貴ノ花,0,1
S50-11,大関,貴ノ花,1,0
S50-11,大関,貴ノ花,0,1
S50-11,大関,貴ノ花,0,1
S50-11,大関,貴ノ花,0,1
S50-11,大関,魁傑,0,1
S50-11,大関,魁傑,1,0
S50-11,大関,魁傑,1,0
S50-11,大関,魁傑,0,1
S50-11,大関,魁傑,0,1
S50-11,大関,魁傑,0,1
S50-11,大関,魁傑,1,0
S50-11,大関,魁傑,1,0
S50-11,大関,魁傑,0,1
S50-11,大関,魁傑,0,1
S50-11,大関,魁傑,1,0
S50-11,大関,魁傑,0,1
S50-11,大関,魁傑,0,1
S50-11,大関,魁傑,0,1
S50-11,大関,魁傑,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,0,1
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,1,0
S50-3,大関,貴ノ花,0,1
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,0,1
S50-3,大関,魁傑,0,1
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,0,1
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,0,1
S50-3,大関,魁傑,1,0
S50-3,大関,魁傑,1,0
S50-5,大関,貴ノ花,1,0
S50-5,大関,貴ノ花,0,1
S50-5,大関,貴ノ花,1,0
S50-5,大関,貴ノ花,0,1
S50-5,大関,貴ノ花,1,0
S50-5,大関,貴ノ花,1,0
S50-5,大関,貴ノ花,0,1
S50-5,大関,貴ノ花,1,0
S50-5,大関,貴ノ花,1,0
S50-5,大関,貴ノ花,1,0
S50-5,大関,貴ノ花,1,0
S50-5,大関,貴ノ花,0,1
S50-5,大関,貴ノ花,0,1
S50-5,大関,貴ノ花,0,1
S50-5,大関,貴ノ花,1,0
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,0,1
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,0,1
S50-5,大関,魁傑,0,1
S50-5,大関,魁傑,1,0
S50-5,大関,魁傑,1,0
S50-7,大関,魁傑,1,0
S50-7,大関,魁傑,0,1
S50-7,大関,魁傑,0,1
S50-7,大関,魁傑,0,1
S50-7,大関,魁傑,0,1
S50-7,大関,魁傑,1,0
S50-7,大関,魁傑,1,0
S50-7,大関,魁傑,0,1
S50-7,大関,魁傑,1,0
S50-7,大関,魁傑,0,1
S50-7,大関,魁傑,0,1
S50-7,大関,魁傑,1,0
S50-7,大関,魁傑,1,0
S50-7,大関,魁傑,1,0
S50-7,大関,魁傑,1,0
S50-7,大関,貴ノ花,0,1
S50-7,大関,貴ノ花,0,1
S50-7,大関,貴ノ花,0,1
S50-7,大関,貴ノ花,0,1
S50-9,大関,魁傑,1,0
S50-9,大関,魁傑,0,1
S50-9,大関,魁傑,0,1
S50-9,大関,魁傑,0,1
S50-9,大関,魁傑,1,0
S50-9,大関,魁傑,1,0
S50-9,大関,魁傑,1,0
S50-9,大関,魁傑,0,1
S50-9,大関,魁傑,1,0
S50-9,大関,魁傑,0,1
S50-9,大関,魁傑,0,1
S50-9,大関,魁傑,1,0
S50-9,大関,魁傑,0,1
S50-9,大関,魁傑,0,1
S50-9,大関,魁傑,0,1
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,0,1
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,0,1
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,0,1
S50-9,大関,貴ノ花,1,0
S50-9,大関,貴ノ花,1,0
S51-1,大関,三重ノ海,1,0
S51-1,大関,三重ノ海,0,1
S51-1,大関,三重ノ海,1,0
S51-1,大関,三重ノ海,1,0
S51-1,大関,三重ノ海,1,0
S51-1,大関,三重ノ海,1,0
S51-1,大関,三重ノ海,1,0
S51-1,大関,三重ノ海,1,0
S51-1,大関,三重ノ海,0,1
S51-1,大関,三重ノ海,0,1
S51-1,大関,三重ノ海,1,0
S51-1,大関,三重ノ海,0,1
S51-1,大関,三重ノ海,0,1
S51-1,大関,三重ノ海,0,1
S51-1,大関,三重ノ海,0,1
S51-1,大関,貴ノ花,1,0
S51-1,大関,貴ノ花,1,0
S51-1,大関,貴ノ花,0,1
S51-1,大関,貴ノ花,0,1
S51-1,大関,貴ノ花,0,1
S51-1,大関,貴ノ花,1,0
S51-1,大関,貴ノ花,1,0
S51-1,大関,貴ノ花,1,0
S51-1,大関,貴ノ花,1,0
S51-1,大関,貴ノ花,1,0
S51-1,大関,貴ノ花,0,1
S51-1,大関,貴ノ花,1,0
S51-1,大関,貴ノ花,0,1
S51-1,大関,貴ノ花,0,1
S51-1,大関,貴ノ花,1,0
S51-11,大関,貴ノ花,1,0
S51-11,大関,貴ノ花,0,1
S51-11,大関,貴ノ花,0,1
S51-11,大関,貴ノ花,1,0
S51-11,大関,貴ノ花,1,0
S51-11,大関,貴ノ花,0,1
S51-11,大関,貴ノ花,1,0
S51-11,大関,貴ノ花,1,0
S51-11,大関,貴ノ花,1,0
S51-11,大関,貴ノ花,0,1
S51-11,大関,貴ノ花,1,0
S51-11,大関,貴ノ花,1,0
S51-11,大関,貴ノ花,0,1
S51-11,大関,貴ノ花,0,1
S51-11,大関,貴ノ花,1,0
S51-11,張出大関,三重ノ海,1,0
S51-11,張出大関,三重ノ海,0,1
S51-11,張出大関,三重ノ海,1,0
S51-11,張出大関,三重ノ海,1,0
S51-11,張出大関,三重ノ海,1,0
S51-11,張出大関,三重ノ海,1,0
S51-11,張出大関,三重ノ海,0,1
S51-11,張出大関,三重ノ海,0,1
S51-11,張出大関,三重ノ海,1,0
S51-11,張出大関,三重ノ海,0,1
S51-11,張出大関,三重ノ海,0,1
S51-11,張出大関,三重ノ海,0,1
S51-11,張出大関,三重ノ海,1,0
S51-11,張出大関,三重ノ海,0,1
S51-11,張出大関,三重ノ海,1,0
S51-11,大関,旭國,1,0
S51-11,大関,旭國,1,0
S51-11,大関,旭國,1,0
S51-11,大関,旭國,0,1
S51-11,大関,旭國,1,0
S51-11,大関,旭國,1,0
S51-11,大関,旭國,1,0
S51-11,大関,旭國,1,0
S51-11,大関,旭國,1,0
S51-11,大関,旭國,1,0
S51-11,大関,旭國,0,1
S51-11,大関,旭國,1,0
S51-11,大関,旭國,0,1
S51-11,大関,旭國,0,1
S51-11,大関,旭國,0,1
S51-3,大関,貴ノ花,0,1
S51-3,大関,貴ノ花,1,0
S51-3,大関,貴ノ花,1,0
S51-3,大関,貴ノ花,0,1
S51-3,大関,貴ノ花,0,1
S51-3,大関,貴ノ花,1,0
S51-3,大関,貴ノ花,1,0
S51-3,大関,貴ノ花,0,1
S51-3,大関,貴ノ花,1,0
S51-3,大関,貴ノ花,1,0
S51-3,大関,貴ノ花,1,0
S51-3,大関,貴ノ花,1,0
S51-3,大関,貴ノ花,1,0
S51-3,大関,貴ノ花,0,1
S51-3,大関,貴ノ花,0,1
S51-3,大関,三重ノ海,1,0
S51-3,大関,三重ノ海,0,1
S51-3,大関,三重ノ海,1,0
S51-3,大関,三重ノ海,0,1
S51-3,大関,三重ノ海,0,1
S51-3,大関,三重ノ海,0,1
S51-3,大関,三重ノ海,0,1
S51-3,大関,三重ノ海,0,1
S51-5,大関,旭國,0,1
S51-5,大関,旭國,1,0
S51-5,大関,旭國,1,0
S51-5,大関,旭國,1,0
S51-5,大関,旭國,1,0
S51-5,大関,旭國,1,0
S51-5,大関,旭國,0,1
S51-5,大関,旭國,0,1
S51-5,大関,旭國,1,0
S51-5,大関,旭國,1,0
S51-5,大関,旭國,1,0
S51-5,大関,旭國,1,0
S51-5,大関,旭國,0,1
S51-5,大関,旭國,0,1
S51-5,大関,旭國,0,1
S51-5,張出大関,三重ノ海,0,1
S51-5,張出大関,三重ノ海,0,1
S51-5,張出大関,三重ノ海,1,0
S51-5,張出大関,三重ノ海,0,1
S51-5,張出大関,三重ノ海,1,0
S51-5,張出大関,三重ノ海,0,1
S51-5,張出大関,三重ノ海,0,1
S51-5,張出大関,三重ノ海,0,1
S51-5,張出大関,三重ノ海,0,1
S51-5,張出大関,三重ノ海,0,1
S51-5,大関,貴ノ花,1,0
S51-5,大関,貴ノ花,1,0
S51-5,大関,貴ノ花,1,0
S51-5,大関,貴ノ花,1,0
S51-5,大関,貴ノ花,0,1
S51-5,大関,貴ノ花,1,0
S51-5,大関,貴ノ花,1,0
S51-5,大関,貴ノ花,0,1
S51-5,大関,貴ノ花,1,0
S51-5,大関,貴ノ花,0,1
S51-5,大関,貴ノ花,0,1
S51-5,大関,貴ノ花,1,0
S51-5,大関,貴ノ花,0,1
S51-5,大関,貴ノ花,1,0
S51-5,大関,貴ノ花,1,0
S51-7,大関,貴ノ花,1,0
S51-7,大関,貴ノ花,0,1
S51-7,大関,貴ノ花,1,0
S51-7,大関,貴ノ花,1,0
S51-7,大関,貴ノ花,1,0
S51-7,大関,貴ノ花,0,1
S51-7,大関,貴ノ花,1,0
S51-7,大関,貴ノ花,0,1
S51-7,大関,貴ノ花,0,1
S51-7,大関,貴ノ花,1,0
S51-7,大関,貴ノ花,1,0
S51-7,大関,貴ノ花,1,0
S51-7,大関,貴ノ花,0,1
S51-7,大関,貴ノ花,0,1
S51-7,大関,貴ノ花,1,0
S51-7,大関,旭國,1,0
S51-7,大関,旭國,1,0
S51-7,大関,旭國,0,1
S51-7,大関,旭國,1,0
S51-7,大関,旭國,1,0
S51-7,大関,旭國,1,0
S51-7,大関,旭國,1,0
S51-7,大関,旭國,1,0
S51-7,大関,旭國,1,0
S51-7,大関,旭國,0,1
S51-7,大関,旭國,1,0
S51-7,大関,旭國,0,1
S51-7,大関,旭國,0,1
S51-7,大関,旭國,0,1
S51-7,大関,旭國,0,1
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,0,1
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,0,1
S51-9,大関,貴ノ花,0,1
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,1,0
S51-9,大関,貴ノ花,0,1
S51-9,大関,貴ノ花,0,1
S51-9,張出大関,三重ノ海,1,0
S51-9,張出大関,三重ノ海,1,0
S51-9,張出大関,三重ノ海,1,0
S51-9,張出大関,三重ノ海,0,1
S51-9,張出大関,三重ノ海,0,1
S51-9,張出大関,三重ノ海,0,1
S51-9,張出大関,三重ノ海,1,0
S51-9,張出大関,三重ノ海,0,1
S51-9,張出大関,三重ノ海,0,1
S51-9,張出大関,三重ノ海,1,0
S51-9,張出大関,三重ノ海,1,0
S51-9,張出大関,三重ノ海,0,1
S51-9,張出大関,三重ノ海,1,0
S51-9,張出大関,三重ノ海,1,0
S51-9,張出大関,三重ノ海,1,0
S51-9,大関,旭國,1,0
S51-9,大関,旭國,1,0
S51-9,大関,旭國,1,0
S51-9,大関,旭國,0,1
S51-9,大関,旭國,1,0
S51-9,大関,旭國,1,0
S51-9,大関,旭國,1,0
S51-9,大関,旭國,1,0
S51-9,大関,旭國,0,1
S51-9,大関,旭國,0,1
S51-9,大関,旭國,1,0
S51-9,大関,旭國,1,0
S51-9,大関,旭國,0,1
S51-9,大関,旭國,0,1
S51-9,大関,旭國,1,0
S52-1,大関,旭國,0,1
S52-1,大関,旭國,0,1
S52-1,大関,旭國,0,1
S52-1,張出大関,三重ノ海,0,1
S52-1,張出大関,三重ノ海,1,0
S52-1,張出大関,三重ノ海,1,0
S52-1,張出大関,三重ノ海,1,0
S52-1,張出大関,三重ノ海,0,1
S52-1,張出大関,三重ノ海,0,1
S52-1,張出大関,三重ノ海,1,0
S52-1,張出大関,三重ノ海,1,0
S52-1,張出大関,三重ノ海,0,1
S52-1,張出大関,三重ノ海,1,0
S52-1,張出大関,三重ノ海,1,0
S52-1,張出大関,三重ノ海,1,0
S52-1,張出大関,三重ノ海,0,1
S52-1,張出大関,三重ノ海,0,1
S52-1,張出大関,三重ノ海,0,1
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,0,1
S52-1,大関,貴ノ花,0,1
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,0,1
S52-1,大関,貴ノ花,1,0
S52-1,大関,貴ノ花,1,0
S52-11,大関,旭國,1,0
S52-11,大関,旭國,0,1
S52-11,大関,旭國,1,0
S52-11,大関,旭國,1,0
S52-11,大関,旭國,1,0
S52-11,大関,旭國,1,0
S52-11,大関,旭國,1,0
S52-11,大関,旭國,0,1
S52-11,大関,旭國,1,0
S52-11,大関,旭國,0,1
S52-11,大関,旭國,1,0
S52-11,大関,旭國,0,1
S52-11,大関,旭國,0,1
S52-11,大関,旭國,0,1
S52-11,大関,旭國,0,1
S52-11,張出大関,貴乃花,1,0
S52-11,張出大関,貴乃花,0,1
S52-11,張出大関,貴乃花,1,0
S52-11,張出大関,貴乃花,1,0
S52-11,張出大関,貴乃花,1,0
S52-11,張出大関,貴乃花,1,0
S52-11,張出大関,貴乃花,0,1
S52-11,張出大関,貴乃花,1,0
S52-11,張出大関,貴乃花,1,0
S52-11,張出大関,貴乃花,1,0
S52-11,張出大関,貴乃花,0,1
S52-11,張出大関,貴乃花,0,1
S52-11,張出大関,貴乃花,0,1
S52-11,張出大関,貴乃花,1,0
S52-11,張出大関,貴乃花,1,0
S52-11,大関,若三杉,1,0
S52-11,大関,若三杉,1,0
S52-11,大関,若三杉,1,0
S52-11,大関,若三杉,1,0
S52-11,大関,若三杉,1,0
S52-11,大関,若三杉,0,1
S52-11,大関,若三杉,0,1
S52-11,大関,若三杉,1,0
S52-11,大関,若三杉,0,1
S52-11,大関,若三杉,1,0
S52-11,大関,若三杉,1,0
S52-11,大関,若三杉,1,0
S52-11,大関,若三杉,0,1
S52-11,大関,若三杉,0,1
S52-11,大関,若三杉,1,0
S52-11,張出大関,三重ノ海,1,0
S52-11,張出大関,三重ノ海,1,0
S52-11,張出大関,三重ノ海,0,1
S52-11,張出大関,三重ノ海,1,0
S52-11,張出大関,三重ノ海,1,0
S52-11,張出大関,三重ノ海,0,1
S52-11,張出大関,三重ノ海,0,1
S52-11,張出大関,三重ノ海,1,0
S52-11,張出大関,三重ノ海,1,0
S52-11,張出大関,三重ノ海,0,1
S52-11,張出大関,三重ノ海,0,1
S52-11,張出大関,三重ノ海,1,0
S52-11,張出大関,三重ノ海,1,0
S52-11,張出大関,三重ノ海,1,0
S52-11,張出大関,三重ノ海,0,1
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,0,1
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,0,1
S52-3,大関,貴ノ花,1,0
S52-3,大関,貴ノ花,1,0
S52-3,張出大関,魁傑,1,0
S52-3,張出大関,魁傑,0,1
S52-3,張出大関,魁傑,1,0
S52-3,張出大関,魁傑,0,1
S52-3,張出大関,魁傑,1,0
S52-3,張出大関,魁傑,1,0
S52-3,張出大関,魁傑,0,1
S52-3,張出大関,魁傑,1,0
S52-3,張出大関,魁傑,1,0
S52-3,張出大関,魁傑,1,0
S52-3,張出大関,魁傑,0,1
S52-3,張出大関,魁傑,1,0
S52-3,張出大関,魁傑,0,1
S52-3,張出大関,魁傑,0,1
S52-3,張出大関,魁傑,0,1
S52-3,張出大関,旭國,0,1
S52-3,張出大関,旭國,1,0
S52-3,張出大関,旭國,1,0
S52-3,張出大関,旭國,1,0
S52-3,張出大関,旭國,1,0
S52-3,張出大関,旭國,0,1
S52-3,張出大関,旭國,1,0
S52-3,張出大関,旭國,1,0
S52-3,張出大関,旭國,0,1
S52-3,張出大関,旭國,0,1
S52-3,張出大関,旭國,1,0
S52-3,張出大関,旭國,0,1
S52-3,張出大関,旭國,1,0
S52-3,張出大関,旭國,0,1
S52-3,張出大関,旭國,1,0
S52-3,大関,若三杉,1,0
S52-3,大関,若三杉,1,0
S52-3,大関,若三杉,1,0
S52-3,大関,若三杉,0,1
S52-3,大関,若三杉,1,0
S52-3,大関,若三杉,1,0
S52-3,大関,若三杉,0,1
S52-3,大関,若三杉,0,1
S52-3,大関,若三杉,0,1
S52-3,大関,若三杉,1,0
S52-3,大関,若三杉,1,0
S52-3,大関,若三杉,1,0
S52-3,大関,若三杉,0,1
S52-3,大関,若三杉,0,1
S52-3,大関,若三杉,1,0
S52-3,張出大関,三重ノ海,1,0
S52-3,張出大関,三重ノ海,0,1
S52-3,張出大関,三重ノ海,0,1
S52-3,張出大関,三重ノ海,0,1
S52-3,張出大関,三重ノ海,1,0
S52-3,張出大関,三重ノ海,1,0
S52-3,張出大関,三重ノ海,0,1
S52-3,張出大関,三重ノ海,1,0
S52-3,張出大関,三重ノ海,0,1
S52-3,張出大関,三重ノ海,1,0
S52-3,張出大関,三重ノ海,1,0
S52-3,張出大関,三重ノ海,1,0
S52-3,張出大関,三重ノ海,0,1
S52-3,張出大関,三重ノ海,1,0
S52-3,張出大関,三重ノ海,0,1
